LectureId;DateKey;FromTimeKey;UntilTimeKey;ClassKey;SubgroupKey;RoomKey;ActivityKey;UserCount;TotalStudents;AttendanceRate
423146;20260503;103000;123000;4127;5829221;2322;2;;;
423191;20260503;103000;123000;4127;5997464;2302;2;;;
423344;20260503;103000;123000;4127;5879558;2296;2;;;
423523;20260503;103000;123000;4132;5879358;2308;2;;;
423638;20260503;133000;153000;4129;5829223;2968;2;;;
423638;20260503;133000;153000;4130;5829223;2968;2;;;
423653;20260503;154500;164500;4129;5829223;2968;2;;;
423653;20260503;154500;164500;4130;5829223;2968;2;;;
424155;20260503;103000;123000;4135;5829024;2301;2;;;
424230;20260503;103000;123000;4135;5997675;520;2;;;
424350;20260503;103000;123000;4135;5959460;2294;2;;;
424350;20260503;103000;123000;4135;5879769;2294;2;;;
424455;20260503;103000;123000;4131;5997875;2291;2;;;
426990;20260503;103000;123000;4149;5954597;2316;2;;;
426990;20260503;103000;123000;4149;5807016;2316;2;;;
442777;20260503;133000;164500;6466;5870043;1573;2;;;
442821;20260503;133000;174500;6482;6057610;2323;2;;;
442881;20260503;183000;220000;6474;6026839;2968;2;;;
389113;20260529;133000;164500;4871;5971496;514;7;;;
389113;20260529;133000;164500;4871;5987559;514;7;;;
389113;20260529;133000;164500;4871;5987603;514;7;;;
389113;20260529;133000;164500;4871;5947946;514;7;;;
389114;20260528;133000;164500;4871;5971518;514;7;;;
389114;20260528;133000;164500;4871;5987581;514;7;;;
423741;20260603;091500;101500;4129;5997874;2294;2;;;
423741;20260603;091500;101500;4130;5997874;2294;2;;;
423756;20260603;103000;123000;4129;5997874;2294;2;;;
423756;20260603;103000;123000;4130;5997874;2294;2;;;
424245;20260603;133000;153000;4135;5997675;2316;2;;;
427053;20260603;091500;123000;4151;5954600;2302;2;;;
427053;20260603;091500;123000;4151;5807019;2302;2;;;
427153;20260603;103000;123000;4149;5788379;2316;2;;;
427153;20260603;103000;123000;4149;5807220;2316;2;;;
427206;20260603;133000;164500;4152;5799592;2302;2;;;
427324;20260603;103000;123000;4149;5872107;2296;2;;;
427324;20260603;103000;123000;4149;5937520;2296;2;;;
427868;20260603;081500;101500;4158;5937529;2313;2;;;
427868;20260603;081500;101500;4159;5937529;2313;2;;;
427868;20260603;081500;101500;4158;6082347;2313;2;;;
427868;20260603;081500;101500;4159;6082347;2313;2;;;
442979;20260603;091500;123000;6466;5869992;1573;2;;;
443077;20260603;081500;123000;6451;5909045;2323;2;;;
454349;20260529;154500;174500;4789;6016905;1551;2;;;
454349;20260529;154500;174500;4789;6047852;1551;2;;;
454350;20260529;154500;174500;4788;6016899;1555;2;;;
454351;20260529;133000;153000;4788;6047851;1555;2;;;
454351;20260529;133000;153000;4788;6016898;1555;2;;;
454352;20260529;133000;153000;4789;6016906;1551;2;;;
467361;20260603;081500;101500;4299;5788114;2316;2;;;
467361;20260603;081500;101500;4300;5788114;2316;2;;;
422757;20260903;081500;101500;4128;5938932;520;2;;;
422772;20260903;103000;123000;4128;5829018;520;2;;;
422787;20260903;133000;153000;4128;5829222;520;2;;;
422832;20260903;103000;123000;4128;5997873;2311;2;;;
422848;20260903;133000;153000;4128;5879355;2301;2;;;
422952;20260903;081500;101500;4132;5829021;2296;2;;;
423207;20260903;091500;101500;4127;5997668;2317;2;;;
423222;20260903;103000;123000;4127;5997668;2317;2;;;
423436;20260903;103000;123000;4132;5938935;2296;2;;;
423774;20260903;091500;101500;4129;6083382;2968;2;;;
423774;20260903;091500;101500;4130;6083382;2968;2;;;
423774;20260903;091500;101500;4129;5879356;2968;2;;;
423774;20260903;091500;101500;4130;5879356;2968;2;;;
423789;20260903;103000;123000;4129;6083382;2968;2;;;
423789;20260903;103000;123000;4130;6083382;2968;2;;;
423789;20260903;103000;123000;4129;5879356;2968;2;;;
423789;20260903;103000;123000;4130;5879356;2968;2;;;
424201;20260903;103000;123000;4135;5997471;2322;2;;;
424261;20260903;081500;101500;4135;5997879;2322;2;;;
427092;20260903;091500;123000;4151;5799591;2294;2;;;
427267;20260903;091500;123000;4152;5872111;2316;2;;;
427450;20260903;091500;123000;4150;5788177;2301;2;;;
427450;20260903;091500;123000;4150;5939157;2301;2;;;
427586;20260603;133000;164500;4155;6083407;2968;2;;;
427586;20260603;133000;164500;4156;6083407;2968;2;;;
427586;20260603;133000;164500;4155;5788386;2968;2;;;
427586;20260603;133000;164500;4156;5788386;2968;2;;;
436833;20260527;133000;143000;4801;5900263;1111;2;;;
436833;20260527;133000;143000;4801;5974371;1111;2;;;
438724;20260903;081500;123000;6453;5869979;2309;2;;;
438739;20260903;091500;123000;6457;5870034;2318;2;;;
438819;20260903;091500;123000;6436;5978416;2323;2;;;
442993;20260603;133000;164500;6466;5869992;1573;2;;;
448350;20260528;081500;123000;4770;6047778;1601;3;;;
448350;20260528;081500;123000;4770;6008788;1601;3;;;
448350;20260528;081500;123000;4770;6008793;1601;3;;;
448350;20260528;081500;123000;4770;6008790;1601;3;;;
448350;20260528;081500;123000;4770;6008789;1601;3;;;
389107;20260522;133000;164500;4871;5971496;514;7;;;
389107;20260522;133000;164500;4871;5987559;514;7;;;
389107;20260522;133000;164500;4871;5987603;514;7;;;
389107;20260522;133000;164500;4871;5947946;514;7;;;
423012;20260903;133000;153000;4127;5938931;2317;2;;;
423027;20260903;154500;164500;4127;5938931;2317;2;;;
423044;20260903;133000;153000;4127;5829017;2294;2;;;
423059;20260903;154500;164500;4127;5829017;2294;2;;;
423105;20261003;091500;101500;4127;5829221;2294;2;;;
423255;20261003;091500;101500;4127;5997872;2317;2;;;
423452;20260903;154500;174500;4132;5829225;2296;2;;;
423494;20260903;133000;153000;4132;5997672;2296;2;;;
423548;20260903;154500;174500;4132;5879562;2293;2;;;
423563;20260903;133000;153000;4132;5959457;2293;2;;;
423563;20260903;133000;153000;4132;5879766;2293;2;;;
423669;20260903;133000;153000;4129;5997466;2322;2;;;
423669;20260903;133000;153000;4130;5997466;2322;2;;;
423684;20260903;154500;164500;4129;5997466;2322;2;;;
423684;20260903;154500;164500;4130;5997466;2322;2;;;
424321;20260903;133000;153000;4135;5879565;2316;2;;;
424366;20260903;154500;174500;4135;5959460;2316;2;;;
424366;20260903;154500;174500;4135;5879769;2316;2;;;
424441;20261003;081500;101500;4131;5997671;2323;2;;;
427375;20260903;133000;174500;4163;5939168;2308;2;;;
427375;20260903;133000;174500;4163;5787984;2308;2;;;
427375;20260903;133000;174500;4163;5796277;2308;2;;;
438974;20260903;133000;164500;6468;5869996;1573;2;;;
438988;20260903;133000;174500;6452;5870046;2323;2;;;
439014;20260903;133000;153000;6464;5909049;2318;2;;;
439033;20260903;183000;220000;6442;5876700;2294;2;;;
439046;20260903;183000;220000;6472;6026628;1573;2;;;
439165;20261003;081500;123000;6454;5909025;1622;2;;;
457539;20260522;133000;174500;4900;5876622;1601;2;;;
457539;20260522;133000;174500;4900;6150448;1601;2;;;
467503;20260903;183000;220000;10962;6081223;2968;2;;;
468576;20260903;133000;174500;4157;5788183;2968;2;;;
468576;20260903;133000;174500;4157;5788387;2968;2;;;
388958;20260521;133000;164500;4871;5971518;514;7;;;
388958;20260521;133000;164500;4871;5987581;514;7;;;
422802;20261003;133000;153000;4128;5997465;520;2;;;
422817;20261003;103000;123000;4128;5997669;520;2;;;
423120;20261003;103000;123000;4127;5829221;2294;2;;;
423270;20261003;103000;123000;4127;5997872;2317;2;;;
423300;20261003;133000;153000;4127;5879354;2296;2;;;
423315;20261003;154500;164500;4127;5879354;2296;2;;;
423390;20261003;091500;101500;4127;5959453;2296;2;;;
423390;20261003;091500;101500;4127;5879762;2296;2;;;
423405;20261003;103000;123000;4127;5959453;2296;2;;;
423405;20261003;103000;123000;4127;5879762;2296;2;;;
423579;20261003;091500;101500;4129;5938933;2968;2;;;
423579;20261003;091500;101500;4130;5938933;2968;2;;;
423594;20261003;103000;123000;4129;5938933;2968;2;;;
423594;20261003;103000;123000;4130;5938933;2968;2;;;
423609;20261003;133000;153000;4129;5829019;2968;2;;;
423609;20261003;133000;153000;4130;5829019;2968;2;;;
423712;20261003;133000;153000;4129;5997670;2294;2;;;
423712;20261003;133000;153000;4130;5997670;2294;2;;;
423814;20261003;091500;101500;4129;5879560;2293;2;;;
423814;20261003;091500;101500;4130;5879560;2293;2;;;
423830;20261003;103000;123000;4129;5879560;2293;2;;;
423830;20261003;103000;123000;4130;5879560;2293;2;;;
423856;20261003;133000;153000;4129;5954579;2293;2;;;
423856;20261003;133000;153000;4130;5954579;2293;2;;;
423856;20261003;133000;153000;4129;5879764;2293;2;;;
423856;20261003;133000;153000;4130;5879764;2293;2;;;
424111;20261003;133000;153000;4135;5938938;2301;2;;;
424141;20261003;103000;123000;4135;5829024;2318;2;;;
424171;20261003;133000;153000;4135;5829228;2317;2;;;
424276;20261003;133000;153000;4135;5997879;2322;2;;;
424291;20261003;103000;123000;4135;5879361;2322;2;;;
424426;20261003;103000;123000;4131;5997467;2323;2;;;
424486;20261003;133000;153000;4131;5879561;2319;2;;;
427470;20261003;091500;123000;4155;5788182;2301;2;;;
427470;20261003;091500;123000;4156;5788182;2301;2;;;
427470;20261003;091500;123000;4155;6083407;2301;2;;;
427470;20261003;091500;123000;4156;6083407;2301;2;;;
427562;20261003;091500;123000;4154;5788385;2319;2;;;
427667;20261003;103000;123000;4158;6082347;2291;2;;;
427667;20261003;103000;123000;4159;6082347;2291;2;;;
427667;20261003;103000;123000;4158;5937325;2291;2;;;
427667;20261003;103000;123000;4159;5937325;2291;2;;;
427719;20261003;133000;153000;4149;5937316;2302;2;;;
427719;20261003;133000;153000;4149;5796264;2302;2;;;
439123;20261003;091500;123000;6457;5869983;2305;2;;;
439152;20261003;091500;123000;6468;5870047;1573;2;;;
439205;20261003;133000;174500;6452;5869995;1573;2;;;
467394;20261003;133000;153000;4149;5788175;2316;2;;;
467394;20261003;133000;153000;4149;5939155;2316;2;;;
422863;20261003;154500;174500;4128;5879559;520;2;;;
423360;20261103;091500;101500;4127;5879558;2301;2;;;
423624;20261003;154500;164500;4129;5829019;2968;2;;;
423624;20261003;154500;164500;4130;5829019;2968;2;;;
423727;20261003;154500;164500;4129;5997670;2294;2;;;
423727;20261003;154500;164500;4130;5997670;2294;2;;;
423871;20261003;154500;164500;4129;5954579;2293;2;;;
423871;20261003;154500;164500;4130;5954579;2293;2;;;
423871;20261003;154500;164500;4129;5879764;2293;2;;;
423871;20261003;154500;164500;4130;5879764;2293;2;;;
424216;20261003;154500;174500;4135;5997471;2322;2;;;
424381;20261003;154500;174500;4131;5938934;2319;2;;;
426938;20261103;091500;123000;4150;5787973;2291;2;;;
426938;20261103;091500;123000;4150;5807018;2291;2;;;
439230;20261003;183000;220000;6456;5876715;2968;2;;;
439244;20261003;183000;220000;6484;6057632;1573;2;;;
439262;20261003;183000;220000;6469;5891266;2317;2;;;
442263;20261103;081500;123000;6480;6057573;2309;2;;;
442294;20261103;081500;123000;6431;5909046;1573;2;;;
442408;20261103;091500;123000;6478;6033769;2311;2;;;
423162;20261103;133000;153000;4127;5997464;2322;2;;;
423177;20261103;154500;164500;4127;5997464;2322;2;;;
423285;20261103;133000;153000;4127;5997872;2317;2;;;
423375;20261103;103000;123000;4127;5879558;2301;2;;;
423420;20261103;133000;153000;4127;5959453;2316;2;;;
423420;20261103;133000;153000;4127;5879762;2316;2;;;
424186;20261103;154500;174500;4135;5829228;2317;2;;;
424306;20261103;133000;153000;4135;5879361;2301;2;;;
424396;20261103;133000;153000;4131;5829020;2293;2;;;
424411;20261103;133000;153000;4131;5829224;2302;2;;;
424471;20261103;154500;174500;4131;5879357;2293;2;;;
424501;20261103;154500;174500;4131;5954580;2302;2;;;
424501;20261103;154500;174500;4131;5879765;2302;2;;;
426960;20261103;133000;164500;4152;5807020;2294;2;;;
426960;20261103;133000;164500;4152;5954601;2294;2;;;
427116;20261103;133000;164500;4150;5807222;2313;2;;;
427116;20261103;133000;164500;4150;5788381;2313;2;;;
427287;20261103;133000;164500;4151;5872110;2319;2;;;
427688;20261103;133000;153000;4158;5937529;2291;2;;;
427688;20261103;133000;153000;4159;5937529;2291;2;;;
427688;20261103;133000;153000;4158;6082347;2291;2;;;
427688;20261103;133000;153000;4159;6082347;2291;2;;;
427778;20261103;133000;153000;4305;5937465;2308;2;;;
427778;20261103;133000;153000;4306;5937465;2308;2;;;
427778;20261103;133000;153000;4305;6082488;2308;2;;;
427778;20261103;133000;153000;4306;6082488;2308;2;;;
427800;20261103;154500;174500;4158;6082347;2308;2;;;
427800;20261103;154500;174500;4159;6082347;2308;2;;;
427800;20261103;154500;174500;4158;5937325;2308;2;;;
427800;20261103;154500;174500;4159;5937325;2308;2;;;
427843;20261103;103000;123000;4305;5937669;2313;2;;;
427843;20261103;103000;123000;4306;5937669;2313;2;;;
455625;20260519;133000;174500;4896;5876618;514;17;;;
455625;20260519;133000;174500;4896;6150444;514;17;;;
467405;20261103;133000;164500;4154;5788181;2968;2;;;
422878;20261203;081500;101500;4128;5959454;520;2;;;
422878;20261203;081500;101500;4128;5879763;520;2;;;
423075;20261203;081500;101500;4127;5829017;2322;2;;;
423090;20261203;103000;123000;4127;5938931;2317;2;;;
423147;20261203;103000;123000;4127;5829221;2322;2;;;
423192;20261203;103000;123000;4127;5997464;2302;2;;;
423237;20261203;081500;101500;4127;5997668;2317;2;;;
423330;20261203;081500;101500;4127;5879354;2296;2;;;
423345;20261203;103000;123000;4127;5879558;2296;2;;;
423479;20261203;081500;101500;4132;5997468;2316;2;;;
423479;20261203;081500;101500;4132;5959457;2316;2;;;
423509;20261203;081500;101500;4132;5997876;2308;2;;;
423524;20261203;103000;123000;4132;5879358;2308;2;;;
424126;20261203;081500;101500;4135;5938938;2301;2;;;
424156;20261203;103000;123000;4135;5829024;2301;2;;;
424231;20261203;103000;123000;4135;5997675;520;2;;;
424336;20261203;081500;101500;4135;5879565;2294;2;;;
424351;20261203;103000;123000;4135;5959460;2294;2;;;
424351;20261203;103000;123000;4135;5879769;2294;2;;;
424456;20261203;103000;123000;4131;5997875;2291;2;;;
426980;20261203;103000;123000;4149;5954597;2316;2;;;
426980;20261203;103000;123000;4149;5807016;2316;2;;;
427307;20261203;091500;123000;4150;5937522;2293;2;;;
427307;20261203;091500;123000;4150;5872109;2293;2;;;
427510;20261203;081500;123000;4157;5788183;2968;2;;;
427510;20261203;081500;123000;4157;5788387;2968;2;;;
442522;20261103;183000;220000;6439;5876697;2968;2;;;
442568;20261103;183000;220000;6447;5978458;2317;2;;;
442765;20261203;091500;123000;6466;5870043;1573;2;;;
442809;20261203;081500;123000;6482;6057610;2323;2;;;
423639;20261203;133000;153000;4129;5829223;2968;2;;;
423639;20261203;133000;153000;4130;5829223;2968;2;;;
423654;20261203;154500;164500;4129;5829223;2968;2;;;
423654;20261203;154500;164500;4130;5829223;2968;2;;;
427869;20260313;081500;101500;4158;5937529;2313;2;;;
427869;20260313;081500;101500;4159;5937529;2313;2;;;
427869;20260313;081500;101500;4158;6082347;2313;2;;;
427869;20260313;081500;101500;4159;6082347;2313;2;;;
436831;20260513;133000;153000;4801;5974373;1116;2;;;
436831;20260513;133000;153000;4801;5900265;1116;2;;;
442778;20261203;133000;164500;6466;5870043;1573;2;;;
442822;20261203;133000;174500;6482;6057610;2323;2;;;
442882;20261203;183000;220000;6474;6026839;2968;2;;;
467369;20260313;081500;101500;4299;5788114;2316;2;;;
467369;20260313;081500;101500;4300;5788114;2316;2;;;
422758;20260316;081500;101500;4128;5938932;520;2;;;
422953;20260316;081500;101500;4132;5829021;2296;2;;;
423742;20260313;091500;101500;4129;5997874;2294;2;;;
423742;20260313;091500;101500;4130;5997874;2294;2;;;
423757;20260313;103000;123000;4129;5997874;2294;2;;;
423757;20260313;103000;123000;4130;5997874;2294;2;;;
424246;20260313;133000;153000;4135;5997675;2316;2;;;
427054;20260313;091500;123000;4151;5954600;2302;2;;;
427054;20260313;091500;123000;4151;5807019;2302;2;;;
427176;20260313;103000;123000;4149;5788379;2316;2;;;
427176;20260313;103000;123000;4149;5807220;2316;2;;;
427207;20260313;133000;164500;4152;5799592;2302;2;;;
427336;20260313;103000;123000;4149;5872107;2296;2;;;
427336;20260313;103000;123000;4149;5937520;2296;2;;;
427587;20260313;133000;164500;4155;6083407;2968;2;;;
427587;20260313;133000;164500;4156;6083407;2968;2;;;
427587;20260313;133000;164500;4155;5788386;2968;2;;;
427587;20260313;133000;164500;4156;5788386;2968;2;;;
442980;20260313;091500;123000;6466;5869992;1573;2;;;
442994;20260313;133000;164500;6466;5869992;1573;2;;;
443015;20260313;081500;123000;6480;6057574;2968;2;;;
443078;20260313;081500;123000;6451;5909045;2323;2;;;
422773;20260316;103000;123000;4128;5829018;520;2;;;
422788;20260316;133000;153000;4128;5829222;520;2;;;
422833;20260316;103000;123000;4128;5997873;2311;2;;;
422849;20260316;133000;153000;4128;5879355;2301;2;;;
423013;20260316;133000;153000;4127;5938931;2317;2;;;
423208;20260316;091500;101500;4127;5997668;2317;2;;;
423223;20260316;103000;123000;4127;5997668;2317;2;;;
423437;20260316;103000;123000;4132;5938935;2296;2;;;
423775;20260316;091500;101500;4129;6083382;2968;2;;;
423775;20260316;091500;101500;4130;6083382;2968;2;;;
423775;20260316;091500;101500;4129;5879356;2968;2;;;
423775;20260316;091500;101500;4130;5879356;2968;2;;;
423790;20260316;103000;123000;4129;6083382;2968;2;;;
423790;20260316;103000;123000;4130;6083382;2968;2;;;
423790;20260316;103000;123000;4129;5879356;2968;2;;;
423790;20260316;103000;123000;4130;5879356;2968;2;;;
424202;20260316;103000;123000;4135;5997471;2322;2;;;
424262;20260316;081500;101500;4135;5997879;2322;2;;;
427093;20260316;091500;123000;4151;5799591;2294;2;;;
427268;20260316;091500;123000;4152;5872111;2316;2;;;
427451;20260316;091500;123000;4150;5788177;2301;2;;;
427451;20260316;091500;123000;4150;5939157;2301;2;;;
435344;20261205;133000;153000;4656;5824228;1551;7;;;
435344;20261205;133000;153000;4656;5824438;1551;7;;;
435344;20261205;133000;153000;4656;5824480;1551;7;;;
435350;20261205;154500;174500;4656;5824270;1551;7;;;
435350;20261205;154500;174500;4656;5824312;1551;7;;;
438725;20260316;081500;123000;6453;5869979;2309;2;;;
438740;20260316;091500;123000;6457;5870034;2318;2;;;
438820;20260316;091500;123000;6436;5978416;2323;2;;;
467457;20260316;081500;123000;6432;5909044;2304;2;;;
423028;20260316;154500;164500;4127;5938931;2317;2;;;
423045;20260316;133000;153000;4127;5829017;2294;2;;;
423060;20260316;154500;164500;4127;5829017;2294;2;;;
423106;20260317;091500;101500;4127;5829221;2294;2;;;
423256;20260317;091500;101500;4127;5997872;2317;2;;;
423391;20260317;091500;101500;4127;5959453;2296;2;;;
423391;20260317;091500;101500;4127;5879762;2296;2;;;
423453;20260316;154500;174500;4132;5829225;2296;2;;;
423495;20260316;133000;153000;4132;5997672;2296;2;;;
423549;20260316;154500;174500;4132;5879562;2293;2;;;
423564;20260316;133000;153000;4132;5959457;2293;2;;;
423564;20260316;133000;153000;4132;5879766;2293;2;;;
423580;20260317;091500;101500;4129;5938933;2968;2;;;
423580;20260317;091500;101500;4130;5938933;2968;2;;;
423670;20260316;133000;153000;4129;5997466;2322;2;;;
423670;20260316;133000;153000;4130;5997466;2322;2;;;
423685;20260316;154500;164500;4129;5997466;2322;2;;;
423685;20260316;154500;164500;4130;5997466;2322;2;;;
423815;20260317;091500;101500;4129;5879560;2293;2;;;
423815;20260317;091500;101500;4130;5879560;2293;2;;;
424322;20260316;133000;153000;4135;5879565;2316;2;;;
424367;20260316;154500;174500;4135;5959460;2316;2;;;
424367;20260316;154500;174500;4135;5879769;2316;2;;;
424442;20260317;081500;101500;4131;5997671;2323;2;;;
427376;20260316;133000;174500;4163;5939168;2308;2;;;
427376;20260316;133000;174500;4163;5787984;2308;2;;;
427376;20260316;133000;174500;4163;5796277;2308;2;;;
435356;20261205;103000;123000;4656;5824354;1551;7;;;
435356;20261205;103000;123000;4656;6070932;1551;7;;;
435356;20261205;103000;123000;4656;5824396;1551;7;;;
